296,Prince Albert Glass Field,medium airport,53.21419907,-105.6729965,428,North America,Canada,Prince Albert
297,Paulatuk (Nora Aliqatchialuk Ruben) Airport,medium airport,69.36083812,-124.07547,5,North America,Canada,Paulatuk
298,Peace River Airport,medium airport,56.226898,-117.446999,571,North America,Canada,Peace River
299,Inukjuak Airport,medium airport,58.47190094,-78.07689667,25,North America,Canada,Inukjuak
300,Pickle Lake Airport,medium airport,51.44639969,-90.21420288,386,North America,Canada,Pickle Lake
301,Pikangikum Airport,medium airport,51.81969833,-93.97329712,340,North America,Canada,Pikangikum
302,Peawanuck Airport,medium airport,54.98809814,-85.44329834,53,North America,Canada,Peawanuck
303,Prince Rupert Airport,medium airport,54.28609848,-130.4450073,35,North America,Canada,Prince Rupert
304,Powell River Airport,medium airport,49.83420181,-124.5,130,North America,Canada,Powell River
305,Fort Chipewyan Airport,medium airport,58.76720047,-111.1169968,232,North America,Canada,Fort Chipewyan
306,Burns Lake Airport,medium airport,54.3764,-125.950996,714,North America,Canada,Burns Lake
307,Quebec Jean Lesage International Airport,large airport,46.7911,-71.393303,74,North America,Canada,Quebec
308,The Pas Airport,medium airport,53.97140121,-101.0910034,270,North America,Canada,The Pas
309,Windsor Airport,medium airport,42.27560043,-82.95559692,190,North America,Canada,Windsor
310,Kenora Airport,medium airport,49.78829956,-94.36309814,406,North America,Canada,Kenora
311,Lethbridge County Airport,medium airport,49.63029861,-112.8000031,929,North America,Canada,Lethbridge
312,Nakina Airport,medium airport,50.18280029,-86.6964035,322,North America,Canada,Nakina
313,Comox Valley Airport / CFB Comox,medium airport,49.7108,-124.887001,26,North America,Canada,Comox
314,Regina International Airport,medium airport,50.43190002,-104.6660004,577,North America,Canada,Regina
315,Thunder Bay Airport,medium airport,48.37189865,-89.32389832,199,North America,Canada,Thunder Bay
316,Grande Prairie Airport,medium airport,55.17969894,-118.8850021,669,North America,Canada,Grande Prairie
317,Gander International Airport / CFB Gander,medium airport,48.936258,-54.567719,151,North America,Canada,Gander
318,Sydney / J.A. Douglas McCurdy Airport,medium airport,46.1614,-60.047798,62,North America,Canada,Sydney
319,Quesnel Airport,medium airport,53.02610016,-122.5100021,545,North America,Canada,Quesnel
320,Resolute Bay Airport,medium airport,74.71690369,-94.9693985,66,North America,Canada,Resolute Bay
321,Roberval Airport,medium airport,48.52000046,-72.26560211,179,North America,Canada,Roberval
322,Red Lake Airport,medium airport,51.06689835,-93.79309845,386,North America,Canada,Red Lake
323,Rankin Inlet Airport,medium airport,62.81140137,-92.11579895,29,North America,Canada,Rankin Inlet
324,Sudbury Airport,medium airport,46.625,-80.79889679,348,North America,Canada,Sudbury
325,Stony Rapids Airport,medium airport,59.25030136,-105.8410034,245,North America,Canada,Stony Rapids
326,Saint John Airport,medium airport,45.31610107,-65.89029694,109,North America,Canada,Saint John
327,Sanikiluaq Airport,medium airport,56.53779984,-79.24669647,32,North America,Canada,Sanikiluaq
328,Fort Smith Airport,medium airport,60.020302,-111.961998,205,North America,Canada,Fort Smith
329,Atlin Airport,medium airport,59.576698,-133.669006,716,North America,Canada,Atlin
330,St. Theresa Point Airport,medium airport,53.84560013,-94.85189819,236,North America,Canada,St. Theresa Point
331,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,medium airport,71.99389648,-125.2429962,86,North America,Canada,Sachs Harbour
332,Cape Dorset Airport,medium airport,64.230003,-76.526703,50,North America,Canada,Kinngait
333,Alma Airport,medium airport,48.50889969,-71.64189911,136,North America,Canada,Alma
334,Thompson Airport,medium airport,55.80110168,-97.86419678,222,North America,Canada,Thompson
335,Big Trout Lake Airport,medium airport,53.81779861,-89.89689636,222,North America,Canada,Big Trout Lake
336,Timmins/Victor M. Power,medium airport,48.56969833,-81.37670136,295,North America,Canada,Timmins
337,Billy Bishop Toronto City Centre Airport,medium airport,43.627499,-79.396202,77,North America,Canada,Toronto
338,Tuktoyaktuk / James Gruben Airport,medium airport,69.433296,-133.026001,5,North America,Canada,Tuktoyaktuk
339,Naujaat Airport,medium airport,66.5214,-86.224701,24,North America,Canada,Repulse Bay
340,Hall Beach Airport,medium airport,68.7761,-81.2425,9,North America,Canada,Sanirajak
341,Rouyn Noranda Airport,medium airport,48.20610046,-78.83560181,301,North America,Canada,Rouyn-Noranda
342,La Ronge Airport,medium airport,55.15140152,-105.262001,379,North America,Canada,La Ronge
343,Tommy Kochon Airport,small airport,67.02,-126.126,265,North America,Canada,Colville Lake
344,Qikiqtarjuaq Airport,medium airport,67.546232,-64.031754,6,North America,Canada,Qikiqtarjuaq
345,Val-d'Or Airport,medium airport,48.05329895,-77.78279877,337,North America,Canada,Val-d'Or
346,Kuujjuaq Airport,medium airport,58.09609985,-68.42690277,39,North America,Canada,Kuujjuaq
347,Norman Wells Airport,medium airport,65.28160095,-126.7979965,73,North America,Canada,Norman Wells
348,Vancouver International Airport,large airport,49.19390106,-123.1839981,4,North America,Canada,Vancouver
349,Winnipeg / James Armstrong Richardson International Airport,large airport,49.90999985,-97.23989868,239,North America,Canada,Winnipeg
350,Wabush Airport,medium airport,52.9219017,-66.86440277,551,North America,Canada,Wabush
351,Williams Lake Airport,medium airport,52.18310165,-122.0540009,940,North America,Canada,Williams Lake
352,Webequie Airport,medium airport,52.9593934,-87.37486839,209,North America,Canada,Webequie
353,Cranbrook/Canadian Rockies International Airport,medium airport,49.6108017,-115.7819977,939,North America,Canada,Cranbrook
354,Saskatoon John G. Diefenbaker International Airport,medium airport,52.17079926,-106.6999969,504,North America,Canada,Saskatoon
355,Medicine Hat Regional Airport,medium airport,50.018902,-110.721001,717,North America,Canada,Medicine Hat
356,Fort St John / North Peace Regional Airport,medium airport,56.238098,-120.739998,695,North America,Canada,Fort Saint John
357,Sioux Lookout Airport,medium airport,50.11389923,-91.90529633,383,North America,Canada,Sioux Lookout
358,Whale Cove Airport,medium airport,62.24000168,-92.59809875,12,North America,Canada,Whale Cove
359,Pangnirtung Airport,medium airport,66.14499664,-65.71360016,23,North America,Canada,Pangnirtung
360,Prince George Airport,large airport,53.884311,-122.666554,691,North America,Canada,Prince George
361,Northwest Regional Airport Terrace-Kitimat,medium airport,54.468498,-128.576009,217,North America,Canada,Terrace
362,London Airport,medium airport,43.035599,-81.1539,278,North America,Canada,London
363,Abbotsford International Airport,large airport,49.025299,-122.361,59,North America,Canada,Abbotsford
364,Whitehorse / Erik Nielsen International Airport,medium airport,60.709599,-135.067001,706,North America,Canada,Whitehorse
365,North Bay Jack Garland Airport,medium airport,46.363602,-79.422798,370,North America,Canada,North Bay
366,Calgary International Airport,large airport,51.11389923,-114.0199966,1084,North America,Canada,Calgary
367,Smithers Airport,medium airport,54.8246994,-127.1829987,522,North America,Canada,Smithers
368,Fort Nelson Airport,medium airport,58.83639908,-122.5970001,382,North America,Canada,Fort Nelson
369,Penticton Airport,medium airport,49.46310043,-119.6019974,344,North America,Canada,Penticton
370,Charlottetown Airport,medium airport,46.29000092,-63.12110138,49,North America,Canada,Charlottetown
371,Taloyoak Airport,medium airport,69.5467,-93.576698,28,North America,Canada,Taloyoak
372,Victoria International Airport,large airport,48.6469,-123.426003,19,North America,Canada,Victoria
373,Lynn Lake Airport,medium airport,56.86389923,-101.0759964,357,North America,Canada,Lynn Lake
374,Churchill Airport,medium airport,58.73920059,-94.06500244,29,North America,Canada,Churchill
375,Goose Bay Airport,medium airport,53.31919861,-60.42580032,49,North America,Canada,Goose Bay
376,St. John's International Airport,large airport,47.618599,-52.7519,141,North America,Canada,St. John's
377,Kapuskasing Airport,medium airport,49.41389847,-82.46749878,226,North America,Canada,Kapuskasing
378,Mont Joli Airport,medium airport,48.60860062,-68.20809937,52,North America,Canada,Mont-Joli
379,Toronto Lester B. Pearson International Airport,large airport,43.6772,-79.6306,173,North America,Canada,Toronto
380,Yellowknife International Airport,medium airport,62.462799,-114.440002,206,North America,Canada,Yellowknife
381,Salluit Airport,medium airport,62.1794014,-75.66719818,226,North America,Canada,Salluit
382,Sandspit Airport,medium airport,53.25429916,-131.8139954,6,North America,Canada,Sandspit
383,Chris Hadfield Airport,medium airport,42.99940109,-82.30889893,181,North America,Canada,Sarnia
384,Coral Harbour Airport,medium airport,64.19329834,-83.35939789,64,North America,Canada,Coral Harbour
385,Port Hardy Airport,medium airport,50.68059921,-127.3669968,22,North America,Canada,Port Hardy
386,York Landing Airport,medium airport,56.08940125,-96.08920288,189,North America,Canada,York Landing
387,Ilford Airport,medium airport,56.05163,-95.620523,196,North America,Canada,Ilford
388,Eastmain River Airport,medium airport,52.22639847,-78.52249908,7,North America,Canada,Eastmain River
389,Fond-Du-Lac Airport,medium airport,59.33440018,-107.1819992,248,North America,Canada,Fond-Du-Lac
390,Fort Mcpherson Airport,medium airport,67.40750122,-134.8609924,35,North America,Canada,Fort Mcpherson
391,Tulita Airport,medium airport,64.909697,-125.572998,101,North America,Canada,Tulita
392,Gods River Airport,medium airport,54.83969879,-94.07859802,191,North America,Canada,Gods River
393,Kashechewan Airport,medium airport,52.28250122,-81.67780304,11,North America,Canada,Kashechewan
394,Muskrat Dam Airport,medium airport,53.44139862,-91.76280212,278,North America,Canada,Muskrat Dam
395,Masset Airport,medium airport,54.02750015,-132.125,8,North America,Canada,Masset
396,Chisana Airport,small airport,62.07120132,-142.0480042,1011,North America,United States of America (the),Chisana
397,Sachigo Lake Airport,medium airport,53.89110184,-92.1964035,267,North America,Canada,Sachigo Lake
398,Round Lake (Weagamow Lake) Airport,medium airport,52.9435997,-91.31279755,297,North America,Canada,Round Lake
399,Sandy Lake Airport,medium airport,53.06420135,-93.3443985,290,North America,Canada,Sandy Lake
400,Shamattawa Airport,medium airport,55.86560059,-92.08139801,88,North America,Canada,Shamattawa
401,Churchill Falls Airport,small airport,53.56190109,-64.10639954,440,North America,Canada,Churchill Falls
402,Wollaston Lake Airport,medium airport,58.10689926,-103.1719971,415,North America,Canada,Wollaston Lake
403,Houari Boumediene Airport,large airport,36.693886,3.214531,25,Africa,Algeria,Algiers
404,Djanet Inedbirene Airport,medium airport,24.292801,9.45244,968,Africa,Algeria,Djanet
405,Illizi Takhamalt Airport,medium airport,26.723499,8.62265,542,Africa,Algeria,Illizi
406,Aguenar Hadj Bey Akhamok Airport,medium airport,22.811501,5.45108,1377,Africa,Algeria,Tamanrasset
407,Jijel Ferhat Abbas Airport,medium airport,36.795101,5.87361,11,Africa,Algeria,Tahir
408,Annaba Rabah Bitat Airport,medium airport,36.826781,7.81334,5,Africa,Algeria,Annaba
409,Mohamed Boudiaf International Airport,medium airport,36.27600098,6.620389938,690,Africa,Algeria,Constantine
410,Batna Mostefa Ben Boulaid Airport,medium airport,35.752102,6.30859,822,Africa,Algeria,Batna
411,Hassi R'Mel Airport,medium airport,32.930401,3.31154,774,Africa,Algeria,Hassi R'Mel
412,Tindouf Airport,medium airport,27.7003994,-8.167099953,443,Africa,Algeria,Tindouf
413,Chlef Aboubakr Belkaid International Airport,medium airport,36.217166,1.342237,141,Africa,Algeria,Chlef
414,Zenata Messali El Hadj Airport,medium airport,35.013426,-1.457191,248,Africa,Algeria,Zenata
415,Bordj Badji Mokhtar Airport,small airport,21.3778,0.92698,397,Africa,Algeria,Bordj Badji Mokhtar
416,Touat Cheikh Sidi Mohamed Belkebir Airport,medium airport,27.837601,-0.186414,280,Africa,Algeria,Adrar
417,Biskra - Mohamed Khider Airport,medium airport,34.793301,5.73823,88,Africa,Algeria,Biskra
418,El Golea Airport,medium airport,30.580732,2.861595,398,Africa,Algeria,El Menia
419,Hassi Messaoud-Oued Irara Krim Belkacem Airport,medium airport,31.673,6.14044,141,Africa,Algeria,Hassi Messaoud
420,In Salah Airport,medium airport,27.250999,2.51202,273,Africa,Algeria,In Salah
421,Touggourt Sidi Madhi Airport,medium airport,33.067799,6.08867,85,Africa,Algeria,Touggourt
422,Guemar Airport,medium airport,33.51139832,6.776790142,62,Africa,Algeria,Guemar
423,Timimoun Airport,medium airport,29.237101,0.276033,313,Africa,Algeria,Timimoun
424,Ain Beida Airport,medium airport,31.9172,5.41278,150,Africa,Algeria,Ouargla
425,Cadjehoun Airport,medium airport,6.357230186,2.384350061,6,Africa,Benin,Cotonou
426,Baicheng Chang'an Airport,medium airport,45.505278,123.019722,146,Asia,China,Baicheng
427,Nop Goliat Dekai Airport,small airport,-4.8557,139.482006,60,Asia,Indonesia,Dekai
428,Ouagadougou Airport,medium airport,12.3532,-1.51242,316,Africa,Burkina Faso,Ouagadougou
429,Bobo Dioulasso Airport,medium airport,11.16009998,-4.33096981,461,Africa,Burkina Faso,Bobo Dioulasso
430,Kotoka International Airport,large airport,5.6051898,-0.166786,62,Africa,Ghana,Accra
431,Ho Airport,medium airport,6.579691,0.532547,109,Africa,Ghana,Ho
432,Tamale Airport,medium airport,9.557189941,-0.863214016,169,Africa,Ghana,Tamale
433,Kumasi Airport,medium airport,6.714560032,-1.590819955,287,Africa,Ghana,Kumasi
434,Sunyani Airport,medium airport,7.36183,-2.32876,309,Africa,Ghana,Sunyani
435,Takoradi Airport,medium airport,4.89605999,-1.774760008,6,Africa,Ghana,Sekondi-Takoradi
436,Deer Harbor SPB,seaplane base,48.616667,-123.002778,0,North America,United States of America (the),Deer Harbor
437,Dalnerechensk Airport,small airport,45.877949,133.735822,83,Europe,Russian Federation (the),Dalnerechensk
438,Nnamdi Azikiwe International Airport,large airport,9.006790161,7.263169765,342,Africa,Nigeria,Abuja
439,Akwa Ibom International Airport,medium airport,4.8725,8.093,52,Africa,Nigeria,Uyo
440,Akure Airport,medium airport,7.246739864,5.301010132,335,Africa,Nigeria,Akure
441,Sir Abubakar Tafawa Balewa International Airport,medium airport,10.482833,9.744,599,Africa,Nigeria,Bauchi
442,Benin Airport,medium airport,6.316979885,5.599500179,79,Africa,Nigeria,Benin
443,Bayelsa International Airport,medium airport,4.95759,6.203327,20,Africa,Nigeria,Yenagoa
444,Margaret Ekpo International Airport,medium airport,4.976019859,8.347200394,64,Africa,Nigeria,Calabar
445,Akanu Ibiam International Airport,medium airport,6.474269867,7.56196022,142,Africa,Nigeria,Enegu
446,Ibadan Airport,medium airport,7.362460136,3.978329897,221,Africa,Nigeria,Ibadan
447,Ilorin International Airport,medium airport,8.440210342,4.493919849,343,Africa,Nigeria,Ilorin
448,Sam Mbakwe International Airport,medium airport,5.427060127,7.206029892,114,Africa,Nigeria,Owerri
449,Yakubu Gowon Airport,medium airport,9.639829636,8.869050026,1290,Africa,Nigeria,Jos
450,Kaduna Airport,medium airport,10.6960001,7.320109844,632,Africa,Nigeria,Kaduna
451,Mallam Aminu International Airport,medium airport,12.0476,8.52462,476,Africa,Nigeria,Kano
452,Maiduguri International Airport,medium airport,11.85529995,13.08090019,335,Africa,Nigeria,Maiduguri
453,Makurdi Airport,medium airport,7.70388,8.61394,113,Africa,Nigeria,Makurdi
454,Murtala Muhammed International Airport,large airport,6.577370167,3.321160078,41,Africa,Nigeria,Lagos
455,Port Harcourt International Airport,medium airport,5.015490055,6.949590206,27,Africa,Nigeria,Port Harcourt
456,Sadiq Abubakar III International Airport,medium airport,12.91629982,5.207190037,308,Africa,Nigeria,Sokoto
457,Yola Airport,medium airport,9.25755024,12.43039989,183,Africa,Nigeria,Yola
458,Deputatskiy Airport,small airport,69.392503,139.890012,290,Europe,Russian Federation (the),Deputatskiy
